"PREPRINT_DOI","ARTICLE_DOI","AUTHOR_AGE"
"10.1101/047589","10.1038/nmicrobiol.2017.116",6
"10.1101/028043","10.1371/journal.pone.0148710",6
"10.1101/141747","10.1534/g3.117.043679",6
"10.1101/091298","10.1016/j.cogpsych.2017.11.002",6
"10.1101/044156","10.1016/j.neuroimage.2016.04.021",6
"10.1101/027805","10.2144/000114400",6
"10.1101/115832","10.1016/j.physa.2017.11.080",6
"10.1101/018044","10.1534/g3.115.020701",6
"10.1101/074310","10.1038/ng.3865",6
"10.1101/017608","10.1186/s13073-015-0196-5",6
"10.1101/053181","10.1038/nmicrobiol.2016.144",6
"10.1101/133215","10.15252/msb.20177728",6
"10.1101/005777","10.1186/s12862-015-0400-7",6
"10.1101/032664","10.1111/evo.12892",6
"10.1101/118612","10.1038/s41598-017-07052-8",6
"10.1101/031385","10.1186/s13059-016-0880-9",6
"10.1101/142489","10.7554/elife.28620",6
"10.1101/030494","10.1371/journal.pgen.1005631",6
"10.1101/142224","10.1073/pnas.1701368114",6
"10.1101/026112","10.1371/journal.pgen.1005546",6
"10.1101/017731","10.1016/j.ajhg.2015.12.021",6
"10.1101/028902","10.1093/molbev/msv211",6
"10.1101/145094","10.1534/genetics.117.300134",6
"10.1101/079178","10.1371/journal.pone.0175230",6
"10.1101/029645","10.1371/journal.pone.0151740",6
"10.1101/038281","10.7554/elife.14864",6
"10.1101/114686","10.1038/s41598-017-16879-0",6
"10.1101/043463","10.1186/s12859-016-1176-5",6
"10.1101/130575","10.1038/s41467-017-01544-x",6
"10.1101/086272","10.1016/j.bpj.2017.07.009",6
"10.1101/202473","10.1074/jbc.m117.816884",6
"10.1101/128264","10.1016/j.bbrc.2017.05.015",6
"10.1101/186734","10.1364/boe.8.005688",6
"10.1101/073114","10.1038/gim.2017.26",6
"10.1101/101246","10.1016/j.jbi.2017.06.015",6
"10.1101/060780","10.1093/bioinformatics/btw724",6
"10.1101/022400","10.1039/c5ra15329h",6
"10.1101/051557","10.1093/molbev/msw189",6
"10.1101/101576","10.1038/s41467-017-00158-7",6
"10.1101/031831","10.1534/genetics.115.184184",6
"10.1101/108530","10.1093/gigascience/gix079",6
"10.1101/092296","10.1101/gr.219386.116",6
"10.1101/048132","10.1186/s13007-017-0159-5",6
"10.1101/007799","10.1038/ng.3190",6
"10.1101/104935","10.1038/s41598-017-16520-0",6
"10.1101/027912","10.1073/pnas.1520483112",6
"10.1101/027920","10.1038/srep21841",6
"10.1101/025577","10.1534/g3.115.024133",6
"10.1101/040246","10.1038/s41477-017-0006-8",6
"10.1101/048876","10.1088/1478-3975/13/6/066014",6
"10.1101/060723","10.1002/brb3.656",6
"10.1101/047555","10.1074/jbc.m116.731000",6
"10.1101/023705","10.1371/journal.pcbi.1004871",6
"10.1101/135434","10.1038/s41564-017-0059-5",6
"10.1101/110973","10.1002/ece3.3324",6
"10.1101/049726","10.1534/g3.116.033860",6
"10.1101/003319","10.1371/journal.pgen.1004692",6
"10.1101/033886","10.1111/jeb.12807",6
"10.1101/074773","10.1038/ncomms13855",6
"10.1101/061127","10.1002/yea.3214",6
"10.1101/007666","10.1093/bioinformatics/btv057",6
"10.1101/056887","10.1038/nmeth.4035",6
"10.1101/043109","10.1371/journal.pcbi.1005025",6
"10.1101/015602","10.3109/19401736.2015.1022732",6
"10.1101/090845","10.1534/genetics.116.198796",6
"10.1101/039289","10.1242/dev.136267",6
"10.1101/067942","10.1534/genetics.117.300061",6
"10.1101/032961","10.1093/bioinformatics/btw214",6
"10.1101/173930","10.1111/tbed.12779",6
"10.1101/133827","10.1007/s10519-017-9880-0",6
"10.1101/049478","10.1038/ng.3648",6
"10.1101/080705","10.1371/journal.pcbi.1005583",6
"10.1101/069112","10.1534/genetics.116.194720",6
"10.1101/115444","10.1073/pnas.1702994114",6
"10.1101/017178","10.1038/srep22248",6
"10.1101/070227","10.1186/s13064-017-0087-0",6
"10.1101/021535","10.7554/elife.10769",6
"10.1101/117903","10.1007/s11064-017-2357-y",6
"10.1101/053231","10.1016/j.cels.2016.11.001",6
"10.1101/163758","10.1016/j.neuroimage.2017.12.060",6
"10.1101/002469","10.1186/1471-2105-15-126",6
"10.1101/171934","10.1038/ismej.2017.187",6
"10.1101/150789","10.1073/pnas.1711204114",6
"10.1101/005090","10.1093/bioinformatics/btu562",6
"10.1101/095844","10.3389/fnins.2017.00586",6
"10.1101/033365","10.1111/jeb.12887",6
"10.1101/052712","10.1126/science.aaf7907",6
"10.1101/117465","10.1038/s41598-017-13003-0",6
"10.1101/059840","10.1371/journal.pone.0180174",6
"10.1101/068312","10.1038/nature20593",6
"10.1101/165480","10.1111/nph.14855",6
"10.1101/049049","10.1038/ncomms13155",6
"10.1101/035345","10.1038/srep30229",6
"10.1101/151944","10.1002/jez.b.22770",6
"10.1101/047134","10.1038/nmeth.4189",6
"10.1101/035253","10.1371/journal.pcbi.1005151",6
"10.1101/063859","10.1016/j.ympev.2016.10.007",6
"10.1101/141523","10.1038/s41598-017-10993-9",6
"10.1101/120303","10.1105/tpc.17.00354",6
"10.1101/047282","10.1111/1755-0998.12576",6
"10.1101/168369","10.1016/j.chembiol.2017.11.004",6
"10.1101/019877","10.1111/jeb.12744",6
"10.1101/072207","10.1038/s41551-016-0009",6
"10.1101/047746","10.1016/j.devcel.2016.07.025",6
"10.1101/075127","10.1091/mbc.e17-01-0027",6
"10.1101/035923","10.1093/nar/gkx1060",6
"10.1101/131094","10.1016/j.cub.2017.08.004",6
"10.1101/083972","10.1002/ece3.3001",6
"10.1101/020339","10.3390/v7062773",6
"10.1101/092684","10.1016/j.cub.2017.05.076",6
"10.1101/175646","10.1371/journal.ppat.1006692",6
"10.1101/093682","10.1105/tpc.16.00958",6
"10.1101/084889","10.1038/srep37366",6
"10.1101/109439","10.1038/s41598-017-12072-5",6
"10.1101/017194","10.1186/s13742-016-0110-0",6
"10.1101/087858","10.7554/elife.18657",6
"10.1101/093369","10.1016/j.cels.2017.08.013",6
"10.1101/018572","10.1101/gr.193342.115",6
"10.1101/033084","10.1038/ng.3721",6
"10.1101/001362","10.1371/journal.pone.0102170",6
"10.1101/167841","10.1038/s41598-017-16129-3",6
"10.1101/185645","10.1016/j.jneumeth.2017.09.011",6
"10.1101/065037","10.1016/j.ajhg.2016.10.003",6
"10.1101/065243","10.7717/peerj.2716",6
"10.1101/075333","10.1002/hbm.23581",6
"10.1101/032284","10.15252/embj.201694264",6
"10.1101/009985","10.1371/journal.pone.0114674",6
"10.1101/023473","10.1093/sysbio/syw020",6
"10.1101/071225","10.1371/journal.pone.0179241",6
"10.1101/026146","10.1534/genetics.116.188821",6
"10.1101/034736","10.7554/elife.13824",6
"10.1101/042879","10.1038/ejhg.2017.6",6
"10.1101/051037","10.1038/nmicrobiol.2016.245",6
"10.1101/066142","10.1038/s41598-017-00676-w",6
"10.1101/131680","10.1093/nar/gkx704",6
"10.1101/176784","10.1093/nar/gkx1027",6
"10.1101/021642","10.1016/j.bpj.2016.02.041",6
"10.1101/007583","10.1371/journal.pone.0128026",6
"10.1101/151654","10.1038/s41467-017-02214-8",6
"10.1101/035790","10.1093/cercor/bhw241",6
"10.1101/055962","10.1038/ng.3834",6
"10.1101/061382","10.1371/journal.pntd.0005255",6
"10.1101/057398","10.1371/journal.pcbi.1005297",6
"10.1101/100552","10.1111/mpp.12565",6
"10.1101/133983","10.1371/journal.pcbi.1005806",6
"10.1101/084582","10.1093/bioinformatics/btx147",6
"10.1101/156513","10.1016/j.cub.2017.11.014",6
"10.1101/064881","10.7554/elife.19607",6
"10.1101/029520","10.1534/genetics.116.187492",6
"10.1101/017095","10.1093/bioinformatics/btw076",6
"10.1101/098533","10.1111/jeb.13111",6
"10.1101/115170","10.1038/s41467-017-00828-6",6
"10.1101/036483","10.1534/g3.117.300187",6
"10.1101/086512","10.1073/pnas.1618555114",6
"10.1101/097691","10.1016/j.neuroimage.2017.11.015",6
"10.1101/119800","10.1016/j.celrep.2017.08.042",6
"10.1101/127167","10.1038/s41598-017-09307-w",6
"10.1101/083634","10.1126/science.aam6393",6
"10.1101/043992","10.1371/journal.pone.0162026",6
"10.1101/064329","10.1534/g3.117.040683",6
"10.1101/092239","10.1371/journal.pone.0174886",6
"10.1101/073650","10.1111/1462-2920.13735",6
"10.1101/101873","10.1093/database/bax021",6
"10.1101/076422","10.1371/journal.pntd.0005274",6
"10.1101/185603","10.1002/hbm.23913",6
"10.1101/143057","10.7554/elife.28307",6
"10.1101/042382","10.1371/journal.pntd.0004817",6
"10.1101/066647","10.1038/tp.2017.92",6
"10.1101/017343","10.1002/ajpa.22985",6
"10.1101/119974","10.1371/journal.pgen.1006995",6
"10.1101/019745","10.1016/j.ympev.2016.03.010",6
"10.1101/010314","10.1073/pnas.1418652112",6
"10.1101/079921","10.1186/s12864-017-3566-0",6
"10.1101/073940","10.1523/eneuro.0268-16.2017",6
"10.1101/135889","10.1371/journal.pntd.0006050",6
"10.1101/098061","10.1093/gigascience/gix040",6
"10.1101/081331","10.1371/journal.pone.0172182",6
"10.1101/136176","10.1007/s11306-017-1270-3",6
"10.1101/091496","10.1093/nar/gkx596",6
"10.1101/068692","10.7554/elife.25818",6
"10.1101/170027","10.1371/journal.pcbi.1005849",6
"10.1101/010876","10.1371/journal.pcbi.1004873",6
"10.1101/027490","10.1007/s00125-016-3908-5",6
"10.1101/081117","10.1016/j.biocon.2017.12.022",6
"10.1101/063941","10.1093/nar/gkx078",6
"10.1101/048355","10.1093/molbev/msw173",6
"10.1101/028787","10.1101/gr.199166.115",6
"10.1101/143404","10.1186/s12864-017-4263-8",6
"10.1101/080143","10.1093/hmg/ddx092",6
"10.1101/028571","10.1016/j.anbehav.2015.10.032",6
"10.1101/122564","10.1093/hmg/ddx300",6
"10.1101/191684","10.1016/j.cellsig.2017.09.021",6
"10.1101/052886","10.1038/ng.3789",6
"10.1101/050948","10.1038/nature20149",6
"10.1101/116822","10.1083/jcb.201612018",6
"10.1101/161448","10.1016/j.compbiolchem.2017.07.004",6
"10.1101/117648","10.1093/gbe/evx215",6
"10.1101/130468","10.1016/j.ympev.2017.09.016",6
"10.1101/025601","10.1534/g3.115.022129",6
"10.1101/115345","10.1186/s12859-017-1942-z",6
"10.1101/044180","10.3389/fpsyg.2016.00850",6
"10.1101/068585","10.1038/tp.2017.72",6
"10.1101/110643","10.1093/cercor/bhx135",6
"10.1101/007476","10.1093/bioinformatics/btv317",6
"10.1101/136812","10.1021/acssynbio.7b00122",6
"10.1101/003293","10.1101/gad.241422.114",6
"10.1101/140731","10.1038/nature24634",6
"10.1101/095380","10.1111/acel.12626",6
"10.1101/021600","10.1093/molbev/msv236",6
"10.1101/027888","10.1038/srep21300",6
"10.1101/125989","10.1242/dev.153239",6
"10.1101/020719","10.1038/ncomms11307",6
"10.1101/071415","10.1099/mgen.0.000102",6
"10.1101/091256","10.7554/elife.23687",6
"10.1101/166231","10.1038/s41559-017-0347-8",6
"10.1101/014977","10.1093/nar/gkv1089",6
"10.1101/102632","10.1534/genetics.116.196451",6
"10.1101/024851","10.1093/molbev/msw036",6
"10.1101/068098","10.1016/j.jsb.2016.09.006",6
"10.1101/080788","10.1007/s10822-017-0020-y",6
"10.1101/049809","10.1093/nar/gkx1115",6
"10.1101/200592","10.1371/journal.pone.0190384",6
"10.1101/139956","10.7554/elife.28804",6
"10.1101/000141","10.1371/journal.pcbi.1003417",6
"10.1101/000752","10.1016/j.ajhg.2014.03.017",6
"10.1101/002386","10.1093/hmg/ddu734",6
"10.1101/002428","10.1371/journal.pgen.1004556",6
"10.1101/002782","10.1007/s11306-015-0889-1",6
"10.1101/002972","10.3389/fbioe.2016.00040",6
"10.1101/003467","10.1186/s13059-014-0537-5",6
"10.1101/003954","10.1093/bioinformatics/btu741",6
"10.1101/005710","10.1093/hmg/ddu286",6
"10.1101/006056","10.1186/1471-2164-15-s10-s4",6
"10.1101/006064","10.1038/ng.3212",6
"10.1101/006247","10.1186/s13059-015-0632-2",6
"10.1101/006585","10.1093/nar/gku970",6
"10.1101/006999","10.1111/2041-210x.12255",6
"10.1101/007492","10.1093/bioinformatics/btu820",6
"10.1101/007757","10.1111/mec.12957",6
"10.1101/007914","10.1642/auk-15-185.1",6
"10.1101/008284","10.1038/nbt.3246",6
"10.1101/008342","10.1007/s00239-015-9710-z",6
"10.1101/008458","10.1111/ecog.00787",6
"10.1101/008805","10.1534/genetics.114.171173",6
"10.1101/008920","10.3389/fncom.2015.00094",6
"10.1101/009936","10.1016/j.jmp.2016.10.004",6
"10.1101/010173","10.1101/gr.186072.114",6
"10.1101/010785","10.1104/pp.15.00361",6
"10.1101/010918","10.1093/molbev/msv088",6
"10.1101/011072","10.1002/ece3.1516",6
"10.1101/011494","10.1093/molbev/msv204",6
"10.1101/011833","10.1371/journal.pcbi.1004371",6
"10.1101/013631","10.1371/journal.pgen.1005201",6
"10.1101/013953","10.1387/ijdb.140155rp",6
"10.1101/014290","10.1534/genetics.115.177360",6
"10.1101/014571","10.1002/gepi.21894",6
"10.1101/014803","10.1093/nar/gkv1139",6
"10.1101/015008","10.1186/s13073-016-0382-0",6
"10.1101/015867","10.1093/bioinformatics/btv533",6
"10.1101/015883","10.1371/journal.pcbi.1004514",6
"10.1101/016469","10.1534/genetics.115.180265",6
"10.1101/016881","10.1534/genetics.115.178012",6
"10.1101/017459","10.1038/ng.3474",6
"10.1101/019166","10.1126/science.aad8471",6
"10.1101/020164","10.1038/ng.3391",6
"10.1101/020255","10.1093/bioinformatics/btv517",6
"10.1101/020420","10.1186/s13073-015-0222-7",6
"10.1101/020545","10.1186/s13072-015-0042-4",6
"10.1101/020610","10.1111/1755-0998.12640",6
"10.1101/020966","10.1186/s12864-015-1934-1",6
"10.1101/021469","10.1534/genetics.115.184127",6
"10.1101/022053","10.1093/molbev/msw023",6
"10.1101/023333","10.1111/evo.13081",6
"10.1101/023457","10.1038/hdy.2016.30",6
"10.1101/024513","10.1021/acs.jcim.6b00162",6
"10.1101/025056","10.1021/acssynbio.5b00257",6
"10.1101/025239","10.1093/nar/gkv1500",6
"10.1101/025742","10.1111/2041-210x.12674",6
"10.1101/025882","10.1242/dev.132654",6
"10.1101/026971","10.1186/s13059-015-0797-8",6
"10.1101/027037","10.1093/nar/gkv1265",6
"10.1101/027813","10.1007/s10841-016-9879-5",6
"10.1101/027979","10.1016/j.currproblcancer.2015.10.001",6
"10.1101/028571","10.1016/j.anbehav.2015.10.033",6
"10.1101/028993","10.1371/journal.pcbi.1005354",6
"10.1101/029827","10.1186/s13059-016-1009-x",6
"10.1101/030346","10.1111/mec.13850",6
"10.1101/030619","10.1186/s12864-017-3753-z",6
"10.1101/031120","10.1038/mp.2015.193",6
"10.1101/031369","10.1371/journal.pgen.1005904",6
"10.1101/031385","10.1186/s13059-016-0895-2",6
"10.1101/031740","10.1371/journal.pgen.1006198",6
"10.1101/032003","10.1214/16-aoas940",6
"10.1101/032045","10.1186/s12859-016-0947-3",6
"10.1101/032664","10.1111/evo.12903",6
"10.1101/033043","10.1371/journal.pgen.1005771",6
"10.1101/033530","10.1186/s12859-016-1076-8",6
"10.1101/033969","10.1016/j.nlm.2016.04.008",6
"10.1101/034694","10.1186/s12859-016-1242-z",6
"10.1101/034942","10.1016/j.bbapap.2016.04.007",6
"10.1101/035378","10.1093/bioinformatics/btw084",6
"10.1101/035543","10.1111/1755-0998.12560",6
"10.1101/035758","10.1016/j.molcel.2017.01.022",6
"10.1101/035790","10.1093/cercor/bhw281",6
"10.1101/036053","10.1093/bioinformatics/btw288",6
"10.1101/036178","10.1371/journal.pgen.1005941",6
"10.1101/036293","10.1088/1478-3975/aa551a",6
"10.1101/036582","10.1016/j.ajpath.2016.05.019",6
"10.1101/036657","10.1016/j.ajhg.2016.05.005",6
"10.1101/036830","10.1093/bioinformatics/btw281",6
"10.1101/037267","10.1099/mgen.0.000073",6
"10.1101/037820","10.1371/journal.pcbi.1005425",6
"10.1101/038034","10.1002/elps.201600084",6
"10.1101/038224","10.1186/s13059-016-1128-4",6
"10.1101/038984","10.1098/rsob.160303",6
"10.1101/039503","10.1002/ece3.2766",6
"10.1101/039768","10.1016/j.tpb.2017.06.004",6
"10.1101/040097","10.1038/ismej.2016.164",6
"10.1101/040246","10.1038/s41477-017-0002-z",6
"10.1101/040337","10.1091/mbc.e15-12-0816",6
"10.1101/040386","10.1371/journal.pntd.0004848",6
"10.1101/040543","10.1371/journal.pgen.1006287",6
"10.1101/042317","10.1105/tpc.16.00490",6
"10.1101/042390","10.1534/genetics.115.185918",6
"10.1101/042929","10.1016/j.neuroimage.2016.09.054",6
"10.1101/043059","10.1038/ismej.2016.190",6
"10.1101/043208","10.1002/ece3.2412",6
"10.1101/043463","10.1186/s12859-016-1183-6",6
"10.1101/043919","10.1111/gcb.13615",6
"10.1101/044396","10.1016/j.exer.2016.03.023",6
"10.1101/044958","10.1534/g3.116.030940",6
"10.1101/045294","10.1016/j.bbrep.2016.04.005",6
"10.1101/046805","10.1371/journal.pgen.1006820",6
"10.1101/047605","10.1083/jcb.201603054",6
"10.1101/047670","10.1371/journal.ppat.1005768",6
"10.1101/047829","10.1093/bioinformatics/btw594",6
"10.1101/049130","10.1126/science.aaf8296",6
"10.1101/049254","10.1093/bioinformatics/btw393",6
"10.1101/049551","10.1098/rsif.2016.0676",6
"10.1101/049783","10.1128/mbio.00358-17",6
"10.1101/050328","10.1128/jb.00406-16",6
"10.1101/050617","10.1091/mbc.e16-07-0478",6
"10.1101/050633","10.1016/j.biomaterials.2016.10.045",6
"10.1101/050906","10.1109/tnb.2017.2676725",6
"10.1101/050930","10.1016/j.cmet.2016.06.014",6
"10.1101/052886","10.1038/ng.3784",6
"10.1101/053223","10.1038/sdata.2016.55",6
"10.1101/053280","10.3389/fonc.2016.00188",6
"10.1101/054452","10.1016/j.jsb.2016.06.006",6
"10.1101/054965","10.1101/gr.209759.116",6
"10.1101/056143","10.1039/c6sm02335e",6
"10.1101/056465","10.1091/mbc.e16-01-0012",6
"10.1101/056770","10.1038/onc.2016.380",6
"10.1101/056838","10.1007/s10021-017-0110-7",6
"10.1101/058743","10.1186/s12918-017-0437-x",6
"10.1101/059485","10.1038/ng.3815",6
"10.1101/059766","10.1038/ng.3815",6
"10.1101/060129","10.1186/s12859-017-1485-3",6
"10.1101/060723","10.1002/brb3.651",6
"10.1101/062356","10.1186/s13062-016-0145-2",6
"10.1101/064733","10.1093/bioinformatics/btw672",6
"10.1101/064840","10.1186/s12864-017-3702-x",6
"10.1101/065052","10.1038/nmeth.4140",6
"10.1101/065664","10.1016/j.bpj.2017.02.011",6
"10.1101/066209","10.1186/s12864-017-3523-y",6
"10.1101/067827","10.1083/jcb.201603079",6
"10.1101/068080","10.1111/gcb.13615",6
"10.1101/068130","10.1186/s13036-016-0042-3",6
"10.1101/068502","10.1039/c6cp05773j",6
"10.1101/068528","10.1093/jhered/esx068",6
"10.1101/069385","10.1073/pnas.1603020113",6
"10.1101/069559","10.1073/pnas.1605716113",6
"10.1101/070961","10.1038/ejhg.2016.193",6
"10.1101/071209","10.1073/pnas.1619652114",6
"10.1101/071449","10.1038/ismej.2017.138",6
"10.1101/072322","10.1162/jocn_a_01090",6
"10.1101/073650","10.1111/1462-2920.13722",6
"10.1101/074500","10.1128/jcm.01787-16",6
"10.1101/075374","10.1093/nar/gkx654",6
"10.1101/076034","10.1093/nar/gkx712",6
"10.1101/078212","10.1371/journal.pcbi.1005665",6
"10.1101/078634","10.1016/j.ijmedinf.2016.10.013",6
"10.1101/078667","10.1371/journal.pgen.1006695",6
"10.1101/079194","10.1098/rspb.2017.1000",6
"10.1101/079517","10.1016/j.mito.2017.08.005",6
"10.1101/079632","10.1002/eap.1492",6
"10.1101/079707","10.1093/ije/dyx212",6
"10.1101/079848","10.1016/j.biopsycho.2017.02.009",6
"10.1101/080341","10.1101/gr.217075.116",6
"10.1101/081828","10.1128/msystems.00124-16",6
"10.1101/082230","10.1128/mbio.00407-17",6
"10.1101/082255","10.1038/nmeth.4141",6
"10.1101/082628","10.1162/jocn_a_01105",6
"10.1101/084228","10.1128/jb.00154-17",6
"10.1101/084467","10.1111/evo.13210",6
"10.1101/085191","10.1186/s12859-017-1485-3",6
"10.1101/086645","10.1074/mcp.m117.066951",6
"10.1101/086801","10.1534/g3.116.035873",6
"10.1101/086942","10.1093/molbev/msx076",6
"10.1101/088195","10.1016/j.envexpbot.2017.12.019",6
"10.1101/088286","10.1158/2326-6066.cir-16-0107",6
"10.1101/088591","10.1104/pp.17.00488",6
"10.1101/089086","10.1371/journal.pcbi.1005291",6
"10.1101/090175","10.1371/journal.pgen.1006695",6
"10.1101/090472","10.1016/j.cortex.2017.02.006",6
"10.1101/090613","10.1371/journal.pntd.0005605",6
"10.1101/092338","10.1002/yea.3236",6
"10.1101/092957","10.1002/hipo.22761",6
"10.1101/093658","10.1534/genetics.117.300187",6
"10.1101/093989","10.1371/journal.pgen.1006873",6
"10.1101/094540","10.1371/journal.pntd.0005774",6
"10.1101/095943","10.1038/s41588-017-0007-6",6
"10.1101/096412","10.1371/journal.pcbi.1005522",6
"10.1101/096479","10.1186/s12864-017-3727-1",6
"10.1101/097089","10.1021/acs.jproteome.7b00561",6
"10.1101/097287","10.1016/j.neuroimage.2017.08.079",6
"10.1101/098517","10.1186/s13059-017-1225-z",6
"10.1101/098624","10.1111/faf.12204",6
"10.1101/099036","10.1093/gigascience/gix074",6
"10.1101/099499","10.1093/bioinformatics/btx478",6
"10.1101/099580","10.1086/692829",6
"10.1101/099606","10.1016/j.molcel.2017.03.016",6
"10.1101/100248","10.1128/msphere.00330-17",6
"10.1101/101311","10.1242/dev.143461",6
"10.1101/102103","10.1073/pnas.1703171114",6
"10.1101/102509","10.1093/nar/gkx158",6
"10.1101/103143","10.1038/sdata.2017.67",6
"10.1101/103606","10.1093/molbev/msx185",6
"10.1101/103879","10.1371/journal.pcbi.1005578",6
"10.1101/104299","10.18632/aging.101232",6
"10.1101/104646","10.1371/journal.ppat.1006440",6
"10.1101/104844","10.1126/science.aan1121",6
"10.1101/104976","10.1534/genetics.117.300103",6
"10.1101/104984","10.1016/j.biopsych.2017.09.021",6
"10.1101/105494","10.1016/j.biocontrol.2017.05.005",6
"10.1101/105841","10.1091/mbc.e17-01-0080",6
"10.1101/106161","10.1093/bioinformatics/btx646",6
"10.1101/106708","10.1371/journal.pntd.0005605",6
"10.1101/107011","10.1098/rspb.2017.0227",6
"10.1101/107524","10.1073/pnas.1704211114",6
"10.1101/107599","10.1261/rna.061796.117",6
"10.1101/107870","10.1242/jcs.192930",6
"10.1101/108175","10.1016/j.ecolmodel.2017.11.022",6
"10.1101/109363","10.1101/gr.217075.116",6
"10.1101/109470","10.1016/j.biosystems.2017.03.005",6
"10.1101/109512","10.1016/j.jbiotec.2017.08.013",6
"10.1101/110064","10.1371/journal.pgen.1006620",6
"10.1101/110262","10.1093/bioinformatics/btx309",6
"10.1101/110296","10.1093/sysbio/syx049",6
"10.1101/110742","10.1088/1478-3975/aa6f93",6
"10.1101/110858","10.1128/mbio.00312-17",6
"10.1101/111559","10.3389/fmicb.2017.01422",6
"10.1101/112284","10.3389/fncir.2017.00054",6
"10.1101/114355","10.15252/msb.20167321",6
"10.1101/114660","10.1093/jhered/esx053",6
"10.1101/114884","10.1142/s0219720017500160",6
"10.1101/114983","10.3389/fcimb.2017.00149",6
"10.1101/115477","10.1371/journal.pcbi.1005522",6
"10.1101/116319","10.1371/journal.pcbi.1005862",6
"10.1101/117903","10.1007/s11064-017-2374-x",6
"10.1101/118067","10.1038/s41559-017-0406-1",6
"10.1101/118307","10.1007/s10863-017-9705-0",6
"10.1101/119669","10.1073/pnas.1702953114",6
"10.1101/119974","10.1371/journal.pgen.1007086",6
"10.1101/120071","10.1186/s13068-017-0866-1",6
"10.1101/120451","10.3389/fnhum.2017.00559",6
"10.1101/120865","10.1534/genetics.117.300391",6
"10.1101/121228","10.1073/pnas.1619759114",6
"10.1101/124123","10.1016/j.neuroimage.2017.09.054",6
"10.1101/127308","10.1093/nar/gkx274",6
"10.1101/127316","10.1038/s41559-017-0375-4",6
"10.1101/130385","10.1016/j.neuroimage.2017.10.004",6
"10.1101/131581","10.1093/nar/gkx640",6
"10.1101/133256","10.1016/j.mce.2017.07.007",6
"10.1101/133736","10.1152/jn.00229.2017",6
"10.1101/134718","10.1101/gr.223313.117",6
"10.1101/135384","10.1073/pnas.1710257114",6
"10.1101/136176","10.1007/s11306-017-1274-z",6
"10.1101/136598","10.1074/jbc.ra117.000106",6
"10.1101/136887","10.1152/jn.00618.2016",6
"10.1101/137497","10.1534/genetics.116.187120",6
"10.1101/139071","10.1371/journal.pcbi.1005810",6
"10.1101/140657","10.1016/j.biosystems.2017.09.009",6
"10.1101/140814","10.3389/fmicb.2017.02077",6
"10.1101/141721","10.1016/j.ymben.2017.12.011",6
"10.1101/141929","10.1534/genetics.117.300103",6
"10.1101/143578","10.1111/1462-2920.13820",6
"10.1101/144287","10.1093/gbe/evx202",6
"10.1101/146142","10.1098/rspb.2017.0656",6
"10.1101/146985","10.1016/j.cels.2017.11.010",6
"10.1101/149179","10.1111/mec.14257",6
"10.1101/151662","10.1073/pnas.1619583114",6
"10.1101/152348","10.1074/jbc.ra117.000197",6
"10.1101/152447","10.1186/s12859-017-1924-1",6
"10.1101/152736","10.1126/scisignal.aam5353",6
"10.1101/152835","10.1093/hmg/ddx384",6
"10.1101/153437","10.1016/j.devcel.2017.11.024",6
"10.1101/154476","10.1016/j.molcel.2017.11.012",6
"10.1101/154872","10.1186/s13068-017-0931-9",6
"10.1101/155044","10.1016/j.molcel.2017.11.012",6
"10.1101/156018","10.1002/eap.1610",6
"10.1101/156828","10.1261/rna.063776.117",6
"10.1101/156919","10.1186/s13059-017-1310-3",6
"10.1101/163204","10.1038/cr.2017.112",6
"10.1101/164020","10.1016/j.devcel.2017.11.024",6
"10.1101/165415","10.1074/jbc.m117.806604",6
"10.1101/165480","10.1111/nph.14831",6
"10.1101/166405","10.1002/acn3.449",6
"10.1101/167825","10.1016/j.jtbi.2017.08.007",6
"10.1101/168898","10.1371/journal.pcbi.1005847",6
"10.1101/169508","10.1371/journal.pgen.1007128",6
"10.1101/170043","10.1242/dev.155978",6
"10.1101/170282","10.1016/j.jconrel.2017.10.023",6
"10.1101/172932","10.1093/nar/gkx1214",6
"10.1101/173351","10.1093/infdis/jix547",6
"10.1101/173609","10.1111/tra.12534",6
"10.1101/177352","10.1186/s12864-017-4358-2",6
"10.1101/180026","10.3390/pathogens6030044",6
"10.1101/181628","10.1016/j.cels.2017.07.006",6
"10.1101/184465","10.1371/journal.pcbi.1005847",6
"10.1101/185843","10.1093/bioinformatics/btx646",6
"10.1101/188169","10.1021/acs.analchem.7b03514",6
"10.1101/191049","10.1534/g3.117.300415",6
"10.1101/191288","10.1093/gigascience/gix095",6
"10.1101/193524","10.3390/toxins9120388",6
"10.1101/203000","10.1016/j.molcel.2017.12.003",6
"10.1101/205591","10.1021/acschemneuro.7b00323",6
"10.1101/207787","10.1101/gr.226027.117",6
"10.1101/209809","10.1073/pnas.1715501114",6
"10.1101/223008","10.1104/pp.17.01331",6
"10.1101/000067","10.1038/nature12961",6
"10.1101/001362","10.1371/journal.pone.0098634",6
"10.1101/001453","10.1371/journal.pone.0105315",6
"10.1101/002519","10.1038/srep13132",6
"10.1101/003624","10.1371/journal.pone.0117006",6
"10.1101/005066","10.7554/elife.03952",6
"10.1101/005868","10.1101/cshperspect.a015842",6
"10.1101/006346","10.1016/j.neuron.2016.06.013",6
"10.1101/006916","10.1242/bio.20148128",6
"10.1101/007591","10.1038/ncomms6149",6
"10.1101/007823","10.1038/ncomms8487",6
"10.1101/009134","10.7717/peerj.639",6
